node_id,MF: KIRC,MF: BRCA,MF: READ,MF: PRAD,MF: STAD,MF: HNSC,MF: LUAD,MF: THCA,MF: BLCA,MF: ESCA,MF: LIHC,MF: UCEC,MF: COAD,MF: LUSC,MF: CESC,MF: KIRP,METH: KIRC,METH: BRCA,METH: READ,METH: PRAD,METH: STAD,METH: HNSC,METH: LUAD,METH: THCA,METH: BLCA,METH: ESCA,METH: LIHC,METH: UCEC,METH: COAD,METH: LUSC,METH: CESC,METH: KIRP,GE: KIRC,GE: BRCA,GE: READ,GE: PRAD,GE: STAD,GE: HNSC,GE: LUAD,GE: THCA,GE: BLCA,GE: ESCA,GE: LIHC,GE: UCEC,GE: COAD,GE: LUSC,GE: CESC,GE: KIRP,ohnolog,essentiality_percentage,essentiality_oneCellLine,expressed_tissues_rnaseq,ppin_degree,ppin_hub,ppin_betweenness,ppin_clustering,complexes,mirna,ollivier_mean,ollivier_std,ollivier_min,ollivier_max,ollivier_median,ollivier_degree,forman_mean,forman_std,forman_min,forman_max,forman_median,forman_degree,positive_curvature_degree,negative_curvature_degree,curvature_homophily,label
VAV1,1.173079,0.13724262,-0.270532,1.1277907,0.14622274,-0.2183987,-0.47849283,-0.12334365,-0.4638414,-0.35979557,-0.45563754,-0.050180964,0.73140925,-0.3678864,-0.5948769,1.135486,1.6090947,-0.18868695,0.18298219,1.6629187,-0.35397968,1.101307,1.5081847,0.6011351,0.6158319,0.26602298,1.1295892,0.41143602,0.67450434,1.1159517,0.9284303,0.7623804,1.5082339,-0.58429414,0.34977776,0.49524248,-0.14872517,-0.4685876,-0.76881516,0.17630923,-0.55279857,0.056471787,0.11942803,0.15710546,0.46501592,0.10526197,-0.17443484,1.0838053,1.1343614,-0.503708,-1.53393,0.5481474,1.8854929,1.7625941,0.06819795,0.009635231,1.8628659,-0.7888678,-0.058229983,0.18762824,-0.4138284,0.9077784,-0.15834147,1.8854928,-0.020493684,0.20925903,-0.26581845,0.6693197,-0.061588638,1.8854928,1.2620788,1.6135203,0.63826555,1.0
SYK,0.41908342,-0.17589332,-0.270532,1.1268733,-0.22011046,0.8075864,0.0083856825,-0.12334365,1.0309535,-0.35979557,-0.45563754,-0.0692696,-0.3977495,-0.3678864,0.9473204,-0.5667236,0.3299299,-0.28589708,-0.28695095,0.86376303,-0.55048496,-0.268837,-0.21976654,-0.28353834,-0.18588467,-0.4672465,0.93952364,0.5616645,-0.48026744,-0.22499858,0.18711454,0.052207574,0.1877818,-0.5699044,-0.37852794,0.00021646461,-0.61784244,-0.62306887,-0.37672576,0.1218401,-0.31188035,0.4247368,-0.19106747,0.5911906,-0.7660346,-0.44637856,1.3255919,0.19764866,1.1343614,-0.47307432,0.6519202,0.6742434,1.9329147,1.7625941,0.791006,-0.10315433,1.9443673,0.34274203,-0.2302291,0.46746004,-1.1600108,0.79967916,-0.16838436,1.9329147,-0.18390538,1.0753099,-1.6111324,0.60497844,0.037190665,1.9329147,1.0146376,1.8225753,0.7927297,1.0
APC,1.9193602,1.0562496,49.89725,5.851466,3.5810688,0.7728621,4.760523,1.4570401,0.30934492,2.0914574,5.2503614,1.980326,51.936512,0.962888,1.0658369,1.1322097,-0.46697646,3.6283884,1.243141,6.6229167,1.3721646,0.6781002,2.4050379,-0.30661237,2.6849432,1.8253946,3.634226,1.9335142,1.2485206,0.323581,0.46588624,0.15977989,-0.57982606,-0.1335572,0.18244937,-0.090458035,-0.62210834,-0.13976996,0.26939344,0.10299535,0.1530417,-0.48655552,-0.70043933,-0.3713949,0.07993347,0.12251279,-0.5555112,-0.058849417,1.1343614,-0.42943174,0.6519202,0.6742434,1.458696,1.7625941,0.1277046,-0.3926521,0.64034647,-0.22306289,-0.739383,0.4723359,-1.5877438,0.44882572,-0.2686215,1.4586961,-0.30748335,0.30846986,-0.8899767,0.50846666,-0.59781915,1.4586961,-0.42052144,2.0913606,0.4935316,1.0
HLA-A,-0.33055896,-0.1745522,-0.270532,0.3410248,-0.21944219,4.74718,-0.47849283,-0.12334365,1.0956544,-0.35979557,0.36251816,-0.42022038,-0.115784146,2.2998643,2.7395334,1.1429198,-0.59991425,-0.59486717,-0.56698436,-0.5535382,-0.66282326,-0.57277435,-0.60041165,-0.4826095,-0.6327475,-0.62440443,-0.58754885,-0.5427524,-0.53311604,-0.5980372,-0.5872617,-0.5531918,0.7401484,-0.46396214,-0.66351086,-0.022944149,-0.74118376,0.61255145,-0.65523016,0.021640737,-0.4687205,0.26623434,0.17476091,-0.695103,-0.30508152,-0.15363336,-0.64459604,0.38907528,-0.88155335,-0.503708,-1.53393,0.6742434,0.65252435,1.7625941,0.47967973,-0.3012599,0.80334914,0.47587258,-0.9256539,0.68992853,-1.3427327,0.16072245,-0.854509,0.6525244,0.05221756,1.3998302,-1.5478731,0.46825337,0.2911946,0.6525244,-0.37103316,1.0460852,0.27913293,1.0
CD274,-0.33055896,-0.18089905,-0.270532,-0.44828185,-0.6200142,-0.21557307,-0.0025137379,-0.12334365,0.31485206,-0.35979557,-0.45563754,-0.610674,0.17011978,0.9710854,-0.5948769,-0.5667236,-0.21740486,0.0076309945,0.043770958,0.5962865,0.15283923,-0.151519,-0.3207177,1.3118241,0.24612911,0.17887695,-0.024506085,-0.03892417,-0.30946502,-0.5317193,0.119797505,0.023925269,-0.3283917,-0.57524544,-0.785871,0.54692,-0.5493026,0.072996184,0.681703,-0.16644877,-0.7058838,-0.13959308,0.37801898,-0.26635638,-0.67559445,0.22442552,-0.012544105,-0.3784701,-0.88155335,-0.503708,-1.53393,0.4850993,0.107172936,1.7625941,-0.1489514,0.69269234,-0.41917032,0.7088511,-0.043083344,0.77766556,-0.73110133,0.5343464,0.26684216,0.10717295,0.24095172,0.9002329,-0.9321495,0.5808505,0.49580884,0.10717295,0.2228257,0.000810178,0.37494013,1.0
PPP2R1A,-0.33055896,0.49448907,-0.270532,-0.44828185,0.16641054,-0.21227294,0.009134135,0.4194662,-0.4638414,2.1156442,-0.45563754,1.2949637,0.16919504,-0.3678864,1.076609,0.2859891,-0.2799449,-0.57619554,-0.5173852,-0.4709826,-0.5025634,-0.57025826,-0.56365114,-0.38374683,-0.4735407,-0.5834695,-0.5043512,-0.5413964,-0.41366354,-0.53417647,-0.5227042,-0.44694087,-0.4894344,-0.41928732,-0.7959201,-0.5357091,-0.5676097,-0.50753397,-0.7748711,-0.21498883,-0.72167856,-0.61956906,-0.18596487,-0.7642006,-0.64854115,-0.79993826,-0.56092745,-0.6313959,-0.88155335,3.3780718,0.6519202,0.73729146,1.6009617,1.7625941,1.8522799,-0.5628791,4.3079047,0.7088511,-1.152756,0.8363324,-1.636691,-0.46495628,-0.90553683,1.6009617,-0.27085552,0.6857643,-1.0966237,-0.10277509,-0.04747731,1.6009617,-0.42052144,2.2705505,0.7675176,1.0
BUB1B,0.4227377,-0.1756595,-0.270532,-0.44828185,0.95841813,0.04555285,0.9684933,-0.12334365,-0.4638414,-0.35979557,-0.45563754,-0.610674,-0.11291723,-0.3678864,0.24222033,0.28718686,-0.52557343,-0.0343279,-0.28520578,-0.40054548,-0.60978407,-0.295815,-0.119113214,-0.3992641,-0.13480484,-0.4988611,-0.44962046,-0.38831717,-0.415572,-0.2626497,-0.3459756,-0.53525513,0.30928114,2.179203,-0.061576847,1.415006,1.8550386,0.787508,2.6453078,0.9974941,2.0743556,2.245907,3.3327389,3.2803638,0.92670196,2.8661323,3.4718435,0.17032896,-0.88155335,1.8921341,0.6519202,-1.0911021,1.2690086,1.7625941,-0.13542248,0.8730231,0.8848504,-0.68901986,0.7843346,1.0740925,-0.78617424,2.1557105,0.44038346,1.2690086,0.19504301,0.9442455,-0.88575935,1.1438364,-0.16036794,1.2690086,2.796214,-0.088784836,-0.108456776,1.0
CALR,-0.33055896,-0.17380758,-0.270532,0.3416568,-0.22269903,-0.4742777,-0.47849283,0.14821202,-0.4638414,-0.35979557,0.3660108,0.1653158,-0.11466397,-0.3678864,1.0703299,-0.5667236,-0.53159034,-0.56773484,-0.5453998,-0.42452797,-0.53666383,-0.4845371,-0.55011594,-0.37450486,-0.52736,-0.61878407,-0.50144386,-0.47628245,-0.49078825,-0.5009342,-0.55583847,-0.49262354,-0.45413548,0.0042057754,-0.36080253,0.13783951,-0.45737347,-0.19322942,-0.14291124,0.41123462,0.28968212,-0.36495408,-0.03623035,0.29993403,-0.3163966,-0.43188858,-0.12241385,-0.6316218,-0.88155335,-0.025281336,0.6519202,0.73729146,-0.43817848,-0.5673456,-0.097500734,0.1239901,0.72184783,2.872223,-0.99567807,-0.2623735,-0.28579757,-1.3794188,-0.6910058,-0.43817845,0.90122366,-0.9545018,1.1511894,0.49238133,0.7992024,-0.43817845,-0.47000965,-0.26797485,-1.5288213,1.0
FANCE,-0.33055896,0.16228932,-0.270532,-0.44828185,0.17831382,-0.4742777,-0.47849283,-0.12334365,-0.4638414,-0.35979557,0.36572364,-0.030313507,-0.11265801,-0.3678864,-0.5948769,-0.5667236,-0.5373527,-0.41126925,-0.18466014,-0.1316697,-0.061379135,-0.53581,0.08635029,0.85516447,-0.2756687,0.29472336,-0.079836614,-0.45725182,-0.06939684,0.3649666,-0.22636312,0.6068559,-0.65625626,-0.21863219,-0.3569743,-0.50935996,-0.366774,0.14062509,-0.47936603,-0.24734776,-0.2049663,0.6020524,1.3797696,-0.77623546,-0.3292204,0.6584201,-0.0132128475,-0.31181273,-0.88155335,-0.13190217,0.6519202,0.6111953,0.03604013,-0.5673456,-0.17109932,0.37839177,0.72184783,-0.7888678,0.25054592,1.1520255,-0.47747073,1.4062214,0.21974425,0.036040153,0.12916724,2.143555,-1.3496608,0.57280785,0.61575514,0.036040153,0.17333746,-0.05891983,-0.06553385,1.0
VEGFA,-0.33055896,-0.18642624,-0.270532,0.28154945,-0.6200142,-0.4742777,-0.47849283,0.14756049,0.22343884,0.84914285,-0.45563754,0.28350255,-0.3977495,-0.3678864,1.0474205,-0.5667236,1.2782928,0.67912614,-0.5222787,-0.37112033,-0.5336172,-0.5592858,-0.52401024,-0.079784214,-0.095389076,-0.24764492,-0.5750656,0.6572434,-0.43908784,-0.54988194,0.50209326,-0.34551945,2.4332116,-0.44264826,1.0864116,0.22688283,0.35944244,0.28990847,-0.6185933,0.16112079,-0.5219737,-0.64035124,-0.33582574,-0.7941789,0.636618,-0.70946664,-0.11106645,0.8777208,1.1343614,-0.503708,-1.53393,0.73729146,1.7432272,1.7625941,0.7440028,-0.26313114,0.06983742,3.205049,-0.44235346,0.3191584,-1.2657744,0.21561384,-0.32756755,1.7432272,-0.33579603,0.51733524,-1.9063424,-0.0303912,-0.32970387,1.7432272,0.27231395,2.0316305,0.6548053,1.0
JUN,-0.33055896,0.16178246,-0.270532,-0.44828185,-0.2171326,-0.21172962,-0.47849283,0.14804436,0.31485656,2.1225905,2.002222,-0.22324221,0.74179274,-0.3678864,-0.5948769,0.2892861,-0.5147446,-0.59073913,-0.54234004,-0.5090244,-0.5669101,-0.55184543,-0.5219391,-0.39073437,-0.61712533,-0.5924725,-0.52217215,-0.5109241,-0.5053476,-0.45402128,-0.53832823,-0.49703678,-0.5926703,1.2754711,-0.6423855,-0.31614625,0.25728038,-0.32452437,0.59700453,2.5675411,1.3176332,-0.19062291,1.0539839,1.0003552,-0.52746856,0.39441818,0.63317883,0.12931311,1.1343614,-0.38117313,0.6519202,0.73729146,3.9483438,1.7625941,3.6454265,-0.56576735,1.3738582,0.40930727,-1.2156814,0.31365114,-1.1744484,0.82304573,-1.1353397,3.9483438,-0.5837952,0.42611018,-2.3112018,0.8382155,-0.56959647,3.9483438,-0.17308022,5.077861,0.5199509,1.0
SDHA,-0.33055896,0.1601159,1.113609,-0.44828185,0.16671297,0.28608885,0.49423975,-0.12334365,0.31616047,-0.35979557,0.36352798,0.33966008,-0.3977495,-0.3678864,1.0627868,0.28942823,-0.42307007,-0.42875233,-0.56351984,-0.53033835,-0.34528148,-0.04107317,-0.5821891,0.47222012,-0.48117825,-0.2545574,-0.546913,-0.41898564,-0.2608933,-0.3456427,-0.5572187,-0.46643883,-0.37350973,-0.69853216,-0.01507187,-0.7612532,-0.7905428,-0.6958198,-0.26270917,-0.5330962,-0.72211784,-0.4861633,0.18898597,-0.46903127,0.12787673,-0.36951166,-0.55606407,-0.50746816,-0.88155335,1.2933537,0.6519202,0.73729146,-0.48560035,-0.5673456,-0.1765179,-0.8300165,-0.5006716,-0.6557372,-0.4953891,1.0816374,-0.051874716,0.35997146,-1.3710836,-0.48560032,0.43012732,-0.16512087,0.67885345,0.50042397,0.16419262,-0.48560032,-0.42052144,-0.35756984,-0.8820379,1.0
CDKN2C,0.4217602,-0.17657672,-0.270532,-0.44828185,-0.6200142,-0.4742777,-0.47849283,0.41963777,-0.4638414,-0.35979557,-0.45563754,-0.4210945,-0.3977495,-0.3678864,-0.5948769,-0.5667236,0.36421108,-0.31548724,-0.45491934,-0.53401536,-0.4399077,-0.4212931,-0.3363,0.10514165,-0.28726047,-0.47638795,-0.47471094,-0.36186433,-0.43357894,-0.4247162,-0.42646307,-0.4409324,0.54190725,0.9491524,0.53175884,-0.49273854,-0.5166534,-0.65608525,-0.5309434,0.20956796,-0.663191,-0.0010374697,1.5400616,0.5532525,-0.08607002,-0.8406584,-0.21182187,-0.49170533,1.1343614,-0.503708,-1.53393,0.73729146,-0.2247801,-0.5673456,-0.16574796,-0.7601259,-0.5006716,-0.72230256,-0.8550321,0.23311129,-0.69425607,-0.16315345,-0.98173225,-0.2247801,0.45330533,0.16630737,-0.038085043,0.41999745,0.47816968,-0.2247801,-0.37103316,-0.05891983,0.55609655,1.0
CCND1,0.4216821,-0.17426096,-0.270532,-0.44828185,-0.22295944,-0.21289098,-0.47849283,-0.12334365,0.31586477,0.88192195,-0.45563754,2.0838132,-0.3977495,0.9604808,1.0733092,-0.5667236,-0.41286194,-0.50476086,-0.39220047,-0.3194938,-0.6244872,-0.4713372,-0.44035,0.77960086,-0.21623224,-0.56994605,-0.5822753,-0.01388461,-0.5140441,-0.5512135,-0.3406282,-0.433899,1.3014611,-0.032639936,0.54089105,-0.23908964,-0.18818898,-0.35496306,-0.4397471,1.4950696,-0.61698174,-0.18238178,-0.317776,0.2691468,1.0352942,-0.017916229,-0.7877855,-0.14753655,1.1343614,0.37386844,0.6519202,0.6111953,2.7390866,1.7625941,1.9430852,-0.5607872,2.433375,7.365379,-1.1108947,0.36552754,-1.8235214,0.29555258,-0.84785455,2.7390864,-0.50728905,0.24906605,-1.41292,0.2511017,-0.5837078,2.7390864,-0.32154492,3.6443408,0.55970687,1.0
CASP3,-0.33055896,-0.5097135,-0.270532,-0.44828185,-0.2289736,0.02548695,-0.47849283,-0.12334365,-0.4638414,-0.35979557,0.36326274,-0.4192688,-0.3977495,-0.3678864,0.24123076,-0.5667236,-0.5127341,-0.5855349,-0.485332,-0.440695,-0.623266,-0.5665887,-0.5949354,-0.45167476,-0.5315,-0.53098935,-0.5841304,-0.49801627,-0.4807656,-0.46745348,-0.5174699,-0.46036297,-0.1506279,-0.25391868,-0.36013404,-0.70595324,-0.8277144,-0.5429004,-0.13433993,-0.22202924,-0.33510917,-0.123252355,-0.17031862,0.03127175,-0.44586343,-0.14700016,-0.17547558,0.064665996,1.1343614,-0.503708,-1.53393,0.73729146,2.3360007,1.7625941,4.562863,-0.641309,-0.33766904,0.3760246,-1.6121123,0.48055598,-1.5755304,-0.5104741,-1.6420153,2.3360004,-0.2016534,0.22892836,-0.57789755,0.017864726,-0.061588638,2.3360004,-0.024615495,2.9574456,-0.01992437,1.0
CUL3,-0.33055896,0.12993817,-0.270532,3.490281,0.119282134,0.044716295,0.45360798,0.14770307,0.30078375,-0.35979557,-0.45563754,0.5037075,-0.1307416,0.94772,1.6889645,8.787594,-0.52549803,-0.58411807,-0.523512,-0.47226563,-0.5733104,-0.56072634,-0.5215256,-0.3796074,-0.5726503,-0.49997002,-0.5804546,-0.5295651,-0.4788936,-0.5058623,-0.5684191,-0.5322941,-0.27459306,-0.75090384,-0.75725937,-0.6415346,-0.4866065,0.11072541,-0.70429534,-0.7167608,-0.48813266,-0.7198889,-0.8128599,-0.62700576,-0.7473035,-0.8456477,-0.7441708,-0.4211451,-0.88155335,1.1040281,0.6519202,0.73729146,1.0081884,1.7625941,-0.06765653,-0.41490874,1.047853,1.3079386,-0.39721867,0.953977,-0.99289125,0.90613174,0.101018876,1.0081884,-0.4556986,0.44620955,-1.0924064,0.73366094,-0.51315117,1.0081884,-0.32154492,1.4641953,1.0982455,1.0
SF3B1,0.42135078,3.5049584,-0.270532,2.708319,0.56426287,0.047892343,0.0077361586,0.41954356,1.8703405,0.8662134,2.817635,0.7290545,1.0071168,-0.3678864,-0.5948769,3.7000158,-0.41733867,-0.5833678,-0.4868188,-0.4759254,-0.6399303,-0.5420391,-0.50831443,-0.35981002,-0.5347653,-0.52630746,-0.5316249,-0.46593422,-0.5179449,-0.56645346,-0.46923274,-0.5112608,-0.55692595,-0.6540823,-0.35095218,-0.42218515,-0.11126279,-0.5178902,-0.63185155,-0.5905322,-0.7587246,-0.7009977,-0.34243077,-0.80312943,-0.40530053,-0.79101294,-0.8179831,-0.30307937,-0.88155335,3.8528323,0.6519202,0.73729146,-0.46188942,-0.5673456,-0.18088442,0.7599944,1.2923568,0.34274203,-0.2682013,0.15141322,-0.07897807,-0.49774563,-0.07482997,-0.4618894,-0.1272278,-0.18412757,0.3203842,-0.27971348,-0.23798023,-0.4618894,-0.37103316,-0.35756984,-0.2864377,1.0
LEF1,-0.33055896,0.16050115,-0.270532,1.1282595,-0.21783398,0.30426702,0.009075019,0.41017094,1.087219,-0.35979557,1.9908592,0.16067888,0.15538897,0.96716624,1.047245,0.28662774,-0.4987754,-0.07719353,-0.38414702,-0.39443076,-0.10473867,-0.41468304,-0.03195045,0.5003935,-0.51151437,1.1039764,-0.067623384,0.8093207,0.1401935,-0.15541378,-0.124530785,0.11137159,-0.35838598,0.77670914,1.0672756,0.18327306,0.6904783,-0.098132625,-0.2466082,0.26398632,-0.7136213,0.13603239,2.4113185,-0.29767624,1.1062173,0.29160663,0.105768695,1.1852497,1.1343614,-0.47307432,0.6519202,-0.019285204,0.3917041,1.7625941,0.009237682,-0.56501466,0.8848504,-0.6224546,-1.0270121,0.29308558,-0.7678205,-0.41817686,-1.1260828,0.39170414,0.30803445,-0.007878138,-0.13929988,0.26718703,0.37233472,0.39170414,-0.37103316,0.71757025,0.976743,1.0
EGF,0.41878626,-0.1748894,-0.270532,1.1283917,0.92838776,0.3102252,1.9196304,-0.12334365,1.8527544,0.87588644,0.36238998,0.14075346,-0.11536067,0.9599403,0.98533314,0.2865628,0.8939366,1.4238826,-0.27052844,-0.010236684,-0.41217023,-0.26576912,0.23915793,0.11487289,0.6771225,-0.48725942,2.8451583,0.46288553,-0.17450829,-0.41112998,0.5050322,1.1855816,5.088243,1.2493643,1.7626685,-0.25033414,-0.064122915,1.1571637,1.0539743,1.1203479,0.9073587,1.033077,-0.24171822,-0.75155467,0.9153526,-0.44286317,0.23307805,5.2352333,-0.88155335,-0.503708,-1.53393,-1.2802463,2.5256882,1.7625941,1.1757387,-0.3783282,4.389406,-0.056649685,-0.5694266,0.4129199,-1.1297151,-0.08583044,-0.46371186,2.525688,-0.30153203,0.11904744,-1.2357941,-0.3118841,-0.29795337,2.525688,0.37129042,2.9574456,0.7452832,1.0
CDKN1B,-0.33055896,1.1694685,-0.270532,1.9202818,-0.6200142,-0.21165583,-0.47849283,0.14815475,1.094331,-0.35979557,-0.45563754,0.35593843,0.17184469,-0.3678864,-0.5948769,-0.5667236,-0.53247935,-0.5880587,-0.5482796,-0.43869188,-0.6276531,-0.5316376,-0.5778047,-0.40818167,-0.5651466,-0.6027112,-0.55390334,-0.47441274,-0.5137977,-0.467179,-0.5626904,-0.5163447,-0.43755582,-0.787679,-0.65177906,-0.48445123,-0.7728131,-0.26519185,-0.4864241,-0.3234713,-0.7764562,-0.6415282,-0.82799095,0.2530039,-0.63927865,-0.5466485,0.012804241,-0.33880988,-0.88155335,-0.46707174,0.6519202,0.73729146,2.3834226,1.7625941,1.9368129,-0.045644443,0.80334914,3.9039845,-0.51072586,1.0199881,-1.4572206,0.36196914,0.112378746,2.3834224,-0.163318,0.60164016,-0.95745325,0.49238133,-0.33675954,2.3834224,2.2023551,1.6732503,0.4153544,1.0
BCL10,-0.33055896,-0.5097135,1.1402035,-0.44828185,-0.21713059,-0.4742777,-0.47849283,-0.12334365,-0.4638414,-0.35979557,1.1860597,-0.610674,-0.3977495,-0.3678864,0.22972007,-0.5667236,-0.42750815,3.5593715,0.29425496,4.440242,0.46362486,-0.15844381,0.64885825,-0.43919113,2.2191446,-0.0824116,0.7447789,0.55147576,0.3326826,0.9074491,-0.014542104,-0.17029953,-0.63716614,-0.6145995,0.520988,-0.64219016,-0.69960725,-0.269481,-0.68534094,-0.40965208,-0.15235749,-0.38547435,-0.7326193,-0.7798271,0.15689395,-0.8213363,-0.40817618,-0.21717952,-0.88155335,-0.503708,-1.53393,0.73729146,0.2968604,1.7625941,-0.1274949,0.16941899,1.6998634,1.0416776,-0.2922444,0.007822908,-0.26089668,-0.1640468,-0.28950557,0.2968604,-0.6299173,1.6319914,-1.4466583,0.28327233,-0.54137385,0.2968604,-0.17308022,0.47865024,0.4318894,1.0
MAPK1,-0.33055896,-0.5097135,-0.270532,0.32180196,-0.24072477,1.3405343,-0.47849283,-0.12334365,-0.4638414,0.87125593,-0.45563754,-0.610674,-0.11404044,-0.3678864,5.2523737,0.28660586,-0.53145605,-0.59049404,-0.5057474,-0.52722734,-0.5558803,-0.54557055,-0.54697424,-0.4537945,-0.5431571,-0.5519296,-0.5639535,-0.5111548,-0.4916844,-0.5094931,-0.5685168,-0.5227507,-0.68500066,-0.3726273,-0.3277209,-0.03840923,-0.6356183,-0.7710746,-0.48633352,-0.74077153,-0.2872635,-0.2915203,-0.42742208,-0.7910484,-0.38088223,-0.84562546,-0.6564745,0.104672566,1.1343614,0.084984586,0.6519202,0.73729146,8.311155,1.7625941,16.499285,-0.61391485,3.3298893,5.10216,-1.1830429,0.38074142,-2.231781,1.8839188,-1.1101235,8.311155,-1.7306072,0.36816534,-2.4925451,3.0901587,-1.7831707,8.311155,-0.074103735,10.513291,0.4685079,1.0
PCNA,0.42340416,0.1618536,-0.270532,0.34148252,-0.6200142,-0.213039,-0.47849283,-0.12334365,-0.4638414,-0.35979557,-0.45563754,-0.610674,-0.3977495,-0.3678864,-0.5948769,0.2885207,-0.55441475,-0.5503691,-0.5326896,-0.539473,-0.6347316,-0.5513276,-0.5446751,-0.39161152,-0.557287,-0.61904055,-0.58108395,-0.4873044,-0.51672685,-0.52472514,-0.56993794,-0.5113769,-0.53513116,0.3710224,0.07525565,-0.66540915,0.7684223,0.10208323,0.16613492,-0.20221622,0.7791938,1.6299734,0.64883184,0.526122,0.2264219,0.62654823,0.97410417,-0.18392827,-0.88155335,1.8957574,0.6519202,0.73729146,0.79478997,1.7625941,0.32896063,-0.34783268,6.6714425,-0.02336703,-1.4880995,0.14253256,-1.2369863,-1.0002593,-1.5282145,0.79478997,0.12173135,1.1210387,-1.3707472,0.3395709,0.34763992,0.79478997,-0.47000965,1.2850053,0.4357128,1.0
AXIN1,1.1756982,-0.17913638,-0.270532,0.34094742,0.5862261,0.03111647,-0.0068954043,0.14804369,0.3128732,-0.35979557,2.821906,0.72405493,-0.11329209,-0.3678864,0.23854357,1.1401539,-0.10201711,-0.34369075,-0.36216924,-0.51499754,0.25774,-0.38402072,-0.2363435,-0.22791114,-0.34664348,-0.5456768,-0.20267104,-0.53967005,-0.48766166,-0.13600679,-0.4391101,-0.4026549,-0.24477854,-0.06929444,-0.2839244,-0.17206556,-0.20498265,-0.34801844,-0.39666522,-0.19083151,-0.7198718,-0.3062791,0.058677677,-0.6386933,-0.4849393,-0.5872556,-0.6937756,0.16867189,1.1343614,-0.10546964,0.6519202,0.73729146,1.5772507,1.7625941,0.090317816,-0.22656661,3.1668866,-0.58917195,-0.53971505,0.48204535,-1.6689073,0.6193542,-0.22198659,1.5772507,-0.2906019,0.6914821,-1.058668,0.6371491,-0.53431815,1.5772507,-0.22256845,2.1212256,0.68351066,1.0
MLH1,-0.33055896,0.15888351,-0.270532,0.34000906,0.5159318,0.040806647,-0.47849283,-0.12334365,1.0804528,-0.35979557,-0.45563754,-0.048943155,-0.11656584,-0.3678864,0.16006915,-0.5667236,-0.5205542,-0.5849732,-0.5444462,-0.51133937,0.73887587,-0.5618931,-0.53657776,-0.4049544,-0.59310967,-0.39206105,-0.5575773,1.5239849,0.4340971,-0.48750985,-0.5155739,-0.52494985,-0.2635256,-0.769414,-0.55184656,-0.4922803,-0.555444,-0.256555,-0.5321583,-0.36358082,-0.47588068,-0.5236013,-0.29924133,-0.47435772,-0.71100295,-0.40141886,-0.6940101,-0.6502832,-0.88155335,-0.503708,-1.53393,0.73729146,-0.43817848,-0.5673456,-0.18007891,-0.8300165,1.7813646,0.5091552,-0.5435663,-0.2866108,0.05445387,-0.55549717,-0.6597379,-0.43817845,0.65750486,-0.59016263,0.90236956,0.48433867,0.5099202,-0.43817845,-0.42052144,-0.29783985,1.1265599,1.0
CTNND1,0.3699451,0.11359588,-0.270532,-0.44828185,1.1150206,0.24522161,0.39479363,0.14595877,0.9362529,1.8606263,1.036372,1.1408767,0.118360594,-0.3678864,0.57776713,0.23000188,-0.46025848,-0.55251867,-0.51669306,-0.4088648,-0.5646111,-0.38949308,-0.5762575,-0.47914392,-0.50406855,-0.5735197,-0.36935982,-0.49076796,-0.50986224,-0.40892035,-0.56206495,-0.38805866,-0.68624675,-0.4968442,-0.6552868,-0.61928654,-0.7905319,-0.45693743,-0.5115198,-0.24158777,-0.8169175,-0.61983204,-0.8125751,-0.8321136,-0.0715317,-0.7911639,-0.3649943,-0.17378652,1.1343614,-0.503708,-1.53393,0.73729146,1.1978757,1.7625941,0.14465995,-0.41558933,-0.011663832,1.2413733,-0.78985053,0.0886456,-1.1288532,-0.026060423,-0.8310542,1.1978759,0.11188204,0.1419568,-0.40920615,0.36369887,0.17830394,1.1978759,-0.17308022,1.6135203,0.8849342,1.0
ERCC1,-0.33055896,0.8290403,-0.270532,-0.44828185,-0.6200142,-0.2124406,-0.47849283,-0.12334365,-0.4638414,-0.35979557,-0.45563754,0.1470904,-0.3977495,-0.3678864,-0.5948769,0.28458306,-0.59991425,-0.59486717,-0.56698436,-0.5535382,-0.66282326,-0.57277435,-0.60041165,-0.4826095,-0.6327475,-0.62440443,-0.58754885,-0.5427524,-0.53311604,-0.5980372,-0.5872617,-0.5531918,-0.37022018,-0.79927504,-0.6764186,-0.26151788,-0.50399816,-0.732885,-0.6803768,-0.41046324,-0.7119399,-0.760653,-0.7240084,-0.6153733,-0.61686975,-0.61204404,-0.617177,-0.6305724,-0.88155335,0.46097234,0.6519202,0.73729146,0.3205713,1.7625941,-0.14519025,-0.2331655,0.39584264,1.6740477,-0.09321849,-0.2288369,-0.21337922,0.20607373,-0.062266506,0.32057133,0.6219957,-0.69852704,0.85597944,0.38782683,0.5381428,0.32057133,-0.12359198,0.47865024,0.39651337,1.0
